,loss,accuracy,f1,f1_scores,valid_loss,valid_accuracy,valid_f1,valid_f1_scores,hidden_dim,dropout_rate,learning_rate,seed,gamma,k_fold,model_id,k,input_dim
3,focal,0.6788104176521301,0.6096141281205248,[0.77219119 0.58333333 0.47331787],0.5528213967170034,0.6694819927215576,0.5930100449972043,[0.76631189 0.56501182 0.44770642],"[100, 100]",0.2,0.0005,123,2,True,2.22,20,766
4,focal,0.6713754534721375,0.5974095023907517,[0.77005988 0.50621118 0.51595745],0.530000878231866,0.6897522807121277,0.603663485907036,[0.7901566  0.54117647 0.47965739],"[100, 100]",0.2,0.0005,123,2,True,2.22,20,766
0,focal,0.6929367780685425,0.6252405082775718,[0.79138462 0.5451664  0.53917051],0.5433340828333583,0.6728603839874268,0.5964705969202518,[0.77184913 0.54610778 0.47145488],"[100, 100]",0.2,0.0005,1234,2,True,2.22,20,766
1,focal,0.6721189618110657,0.5942303108605517,[0.78228782 0.52649007 0.47391304],0.5146860235503742,0.681869387626648,0.6071684386725128,[0.78080295 0.55745721 0.48324515],"[100, 100]",0.2,0.0005,1234,2,True,2.22,20,766
2,focal,0.6840148568153381,0.5807939357858645,[0.78944349 0.54006969 0.41286863],0.5383732372096607,0.6886261105537415,0.5919461406778755,[0.7952859  0.51543624 0.46511628],"[100, 100]",0.2,0.0005,1234,2,True,2.22,20,766
3,focal,0.6669145226478577,0.5944979769039004,[0.76941896 0.52898551 0.48508946],0.5671305730938911,0.6542792916297913,0.5723107071145775,[0.76731302 0.50797872 0.44164038],"[100, 100]",0.2,0.0005,1234,2,True,2.22,20,766
4,focal,0.6602230668067932,0.5952975328569403,[0.75695733 0.51437216 0.51456311],0.5258625735129628,0.6756756901741028,0.6037728896078579,[0.77566187 0.53472222 0.50093458],"[100, 100]",0.2,0.0005,1234,2,True,2.22,20,766
0,focal,0.6944237947463989,0.6221949909891499,[0.79156627 0.53947368 0.53554502],0.5422255567141941,0.6858108043670654,0.5989184198822377,[0.78817734 0.54007398 0.46850394],"[100, 100]",0.2,0.0001,0,2,True,2.23,20,766
1,focal,0.6750929355621338,0.5905712604526657,[0.78292683 0.54434251 0.44444444],0.5128206238150597,0.690315306186676,0.6166569766188118,[0.78348624 0.56844548 0.49803922],"[100, 100]",0.2,0.0001,0,2,True,2.23,20,766
2,focal,0.6884758472442627,0.5905553891823915,[0.78889532 0.55852843 0.42424242],0.5434641667774746,0.6880630850791931,0.5991624333947713,[0.79010163 0.52971576 0.4776699 ],"[100, 100]",0.2,0.0001,0,2,True,2.23,20,766
3,focal,0.6832713484764099,0.5975837098881104,[0.78622328 0.54036244 0.46616541],0.5651858363832746,0.6829954981803894,0.5899260049965462,[0.78590544 0.55121951 0.43265306],"[100, 100]",0.2,0.0001,0,2,True,2.23,20,766
4,focal,0.6721189618110657,0.6013115296784438,[0.76932367 0.51428571 0.5203252 ],0.5329711767179626,0.6880630850791931,0.6062675193534353,[0.78664862 0.54566745 0.48648649],"[100, 100]",0.2,0.0001,0,2,True,2.23,20,766
0,focal,0.6855018734931946,0.617103380802011,[0.78501229 0.53205128 0.53424658],0.5417524608118194,0.6768018007278442,0.5978970839545851,[0.77823503 0.54100367 0.47445255],"[100, 100]",0.2,0.0001,1,2,True,2.23,20,766
1,focal,0.6661710143089294,0.5892043990214629,[0.77363184 0.53834586 0.45563549],0.5162717604211399,0.6768018007278442,0.6073808710337797,[0.77176471 0.5678733  0.4825046 ],"[100, 100]",0.2,0.0001,1,2,True,2.23,20,766
2,focal,0.6795539259910583,0.5828758604143215,[0.78306265 0.53924915 0.42631579],0.5452772229909897,0.6784909963607788,0.5854554416936613,[0.78704525 0.51578947 0.4535316 ],"[100, 100]",0.2,0.0001,1,2,True,2.23,20,766
3,focal,0.6750929355621338,0.5980159744525743,[0.77536232 0.53658537 0.48210024],0.5688612375940595,0.6706081032752991,0.589508400898041,[0.77070938 0.54781582 0.45      ],"[100, 100]",0.2,0.0001,1,2,True,2.23,20,766
4,focal,0.6654275059700012,0.5994266026007029,[0.7606679  0.52983988 0.50777202],0.5328153701765197,0.6756756901741028,0.6037036246581745,[0.77308585 0.54199328 0.49603175],"[100, 100]",0.2,0.0001,1,2,True,2.23,20,766
0,focal,0.6840148568153381,0.6175689867512669,[0.78266254 0.53943218 0.53061224],0.5502040737441608,0.6627252101898193,0.5846949064673395,[0.76560333 0.53605769 0.4524237 ],"[100, 100]",0.2,0.0001,12,2,True,2.23,20,766
1,focal,0.6877323389053345,0.5985642632082543,[0.79761194 0.53225806 0.46582278],0.5190638825297356,0.6965090036392212,0.6196772670530676,[0.79219601 0.5599051  0.50693069],"[100, 100]",0.2,0.0001,12,2,True,2.23,20,766
2,focal,0.675836443901062,0.5873066484465448,[0.77738095 0.55448718 0.43005181],0.5415873825550079,0.6835585832595825,0.6021731797440811,[0.78410117 0.54271357 0.4797048 ],"[100, 100]",0.2,0.0001,12,2,True,2.23,20,766
3,focal,0.6825278997421265,0.5981289605895314,[0.78524688 0.53884298 0.47029703],0.5698767964329038,0.6756756901741028,0.584404333545304,[0.77963046 0.54761905 0.42596349],"[100, 100]",0.2,0.0001,12,2,True,2.23,20,766
4,focal,0.6654275059700012,0.5970555413998291,[0.7642376  0.5106383  0.51629073],0.5327502808400563,0.6835585832595825,0.6098438372783814,[0.78068966 0.54587156 0.5029703 ],"[100, 100]",0.2,0.0001,12,2,True,2.23,20,766
0,focal,0.6951673030853271,0.6199782884773274,[0.79591837 0.52754591 0.53647059],0.539930203131267,0.6858108043670654,0.601380467270256,[0.78447122 0.54476671 0.47490347],"[100, 100]",0.2,0.0001,123,2,True,2.23,20,766
1,focal,0.6684014797210693,0.5889019535927337,[0.77770898 0.53533835 0.45365854],0.5126466272132737,0.6863738894462585,0.6174531835205993,[0.77902622 0.57333333 0.5       ],"[100, 100]",0.2,0.0001,123,2,True,2.23,20,766
2,focal,0.6847583651542664,0.5914796902939988,[0.78438228 0.55574043 0.43431635],0.5444793850183487,0.6841216087341309,0.5981236441860405,[0.78565022 0.5465995  0.46212121],"[100, 100]",0.2,0.0001,123,2,True,2.23,20,766
3,focal,0.6728624701499939,0.6016774445825,[0.7699877  0.55467512 0.48036952],0.5595786816307476,0.6666666865348816,0.5810896779461497,[0.77176902 0.54588796 0.42561205],"[100, 100]",0.2,0.0001,123,2,True,2.23,20,766
4,focal,0.6676579713821411,0.6018255390247784,[0.76488643 0.51219512 0.52839506],0.5304487528545516,0.6858108043670654,0.6103252870684434,[0.78169336 0.55427252 0.49500998],"[100, 100]",0.2,0.0001,123,2,True,2.23,20,766
0,focal,0.6847583651542664,0.6195963743051177,[0.78121137 0.5408805  0.53669725],0.5486697767462049,0.6722972989082336,0.5962395649248657,[0.77220433 0.53873659 0.47777778],"[100, 100]",0.2,0.0001,1234,2,True,2.23,20,766
1,focal,0.6654275059700012,0.5913495110039378,[0.77201749 0.53799392 0.46403712],0.5172933521015304,0.6756756901741028,0.6065904117598923,[0.77133428 0.5665529  0.48188406],"[100, 100]",0.2,0.0001,1234,2,True,2.23,20,766
2,focal,0.6721189618110657,0.5796219106014724,[0.77797513 0.5448505  0.4160401 ],0.5485407507845333,0.6728603839874268,0.5863995150449899,[0.77892841 0.5237484  0.45652174],"[100, 100]",0.2,0.0001,1234,2,True,2.23,20,766
3,focal,0.6750929355621338,0.587149715829563,[0.7836396  0.50751252 0.47029703],0.5781802471194949,0.6790540814399719,0.5869558231026953,[0.78276481 0.54567023 0.43243243],"[100, 100]",0.2,0.0001,1234,2,True,2.23,20,766
4,focal,0.6698884963989258,0.5961952911437907,[0.76978852 0.51226994 0.50652742],0.535841662968908,0.6829954981803894,0.6056564580568645,[0.78146297 0.5355064  0.5       ],"[100, 100]",0.2,0.0001,1234,2,True,2.23,20,766
0,focal,0.6736059188842773,0.5718432393907259,[0.79740106 0.47368421 0.44444444],0.6194964892097882,0.6655405163764954,0.5484111371943987,[0.78942808 0.45200486 0.40380048],"[100, 100]",0.2,1e-05,0,2,True,2.24,20,766
1,focal,0.6773234009742737,0.5665904874355322,[0.80420807 0.47094801 0.42461538],0.6124414354562759,0.6762387156486511,0.5700671222331445,[0.79173989 0.48808173 0.43037975],"[100, 100]",0.2,1e-05,0,2,True,2.24,20,766
2,focal,0.6617100238800049,0.535082911848164,[0.79135873 0.4368932  0.37699681],0.6110982320138386,0.6559684872627258,0.5246457457716137,[0.79360967 0.41584158 0.36448598],"[100, 100]",0.2,1e-05,0,2,True,2.24,20,766
3,focal,0.6356877088546753,0.5181424578454119,[0.7754386  0.39689922 0.38208955],0.6212306576115745,0.6542792916297913,0.5326245829467281,[0.78540018 0.44883721 0.36363636],"[100, 100]",0.2,1e-05,0,2,True,2.24,20,766
4,focal,0.6579925417900085,0.5477911911040598,[0.78755869 0.44753086 0.40828402],0.6217955968209675,0.6632882952690125,0.5516050262551698,[0.79069767 0.44131455 0.42280285],"[100, 100]",0.2,1e-05,0,2,True,2.24,20,766
0,focal,0.6884758472442627,0.5946511888656784,[0.80140187 0.48932677 0.49322493],0.6079019350664956,0.6756756901741028,0.5582244417295964,[0.79553265 0.46923077 0.40990991],"[100, 100]",0.2,1e-05,1,2,True,2.24,20,766
1,focal,0.6847583651542664,0.5672011108343792,[0.81028571 0.46566164 0.42565598],0.6014663396137101,0.6835585832595825,0.5730942312977592,[0.79982669 0.48588957 0.43356643],"[100, 100]",0.2,1e-05,1,2,True,2.24,20,766
2,focal,0.6780669093132019,0.5532802883983092,[0.79888579 0.44991213 0.41104294],0.605799485530172,0.6706081032752991,0.5412675468761752,[0.80203908 0.41746248 0.40430108],"[100, 100]",0.2,1e-05,1,2,True,2.24,20,766
3,focal,0.659479558467865,0.5466457328517061,[0.78714859 0.41577061 0.43701799],0.6171243126903262,0.6672297120094299,0.5481687865008896,[0.79548415 0.44987147 0.39915074],"[100, 100]",0.2,1e-05,1,2,True,2.24,20,766
4,focal,0.6624535322189331,0.5552851613573996,[0.78699942 0.44407346 0.43478261],0.613566443324089,0.6722972989082336,0.5617139317133355,[0.79446127 0.4433121  0.44736842],"[100, 100]",0.2,1e-05,1,2,True,2.24,20,766
0,focal,0.6676579713821411,0.5571773352843438,[0.80117302 0.44019139 0.4301676 ],0.6238547446472305,0.6542792916297913,0.5323074173848167,[0.78528139 0.42105263 0.39058824],"[100, 100]",0.2,1e-05,12,2,True,2.24,20,766
1,focal,0.6698884963989258,0.5526011567776283,[0.80345821 0.42737896 0.42696629],0.616964076246534,0.6599099040031433,0.5447013628478484,[0.78835289 0.42542787 0.42032333],"[100, 100]",0.2,1e-05,12,2,True,2.24,20,766
2,focal,0.6505576372146606,0.5225378787878788,[0.78636364 0.4        0.38125   ],0.6163421209369387,0.6435810923576355,0.5099924841188955,[0.78743546 0.37150127 0.37104072],"[100, 100]",0.2,1e-05,12,2,True,2.24,20,766
3,focal,0.6371747255325317,0.515488791662906,[0.77867903 0.38360656 0.38418079],0.6268909243600709,0.6542792916297913,0.5245536717979831,[0.79199304 0.42682927 0.35483871],"[100, 100]",0.2,1e-05,12,2,True,2.24,20,766
4,focal,0.6498141288757324,0.5353549071236147,[0.78483965 0.41666667 0.4045584 ],0.626619849886213,0.6509009003639221,0.5355697671005338,[0.78565179 0.40096618 0.42009132],"[100, 100]",0.2,1e-05,12,2,True,2.24,20,766
0,focal,0.6728624701499939,0.5176344790665569,[0.80093952 0.5192053  0.23275862],0.6141341967242104,0.6796171069145203,0.5085540258867949,[0.80155306 0.52410901 0.2       ],"[100, 100]",0.2,1e-05,123,2,True,2.24,20,766
1,focal,0.6914498209953308,0.5575949108877335,[0.81084198 0.52186178 0.34008097],0.6066538723451751,0.6993243098258972,0.5704817905696341,[0.80556764 0.55136268 0.35451505],"[100, 100]",0.2,1e-05,123,2,True,2.24,20,766
2,focal,0.6802973747253418,0.5423551642880413,[0.79640045 0.50381679 0.32684825],0.6061694941350392,0.6796171069145203,0.5455923131120317,[0.80206097 0.48951049 0.34520548],"[100, 100]",0.2,1e-05,123,2,True,2.24,20,766
3,focal,0.6565055847167969,0.5137346847647616,[0.7884058  0.4756447  0.27715356],0.612941994198731,0.6841216087341309,0.5609134826526131,[0.79578393 0.53333333 0.35362319],"[100, 100]",0.2,1e-05,123,2,True,2.24,20,766
4,focal,0.6788104176521301,0.5363840421313449,[0.7957993  0.52631579 0.28703704],0.6205113998481205,0.6734234094619751,0.5007133082777603,[0.79479393 0.52147239 0.18587361],"[100, 100]",0.2,1e-05,123,2,True,2.24,20,766
0,focal,0.6750929355621338,0.5663744826369903,[0.80091796 0.40301318 0.49519231],0.6154651812144688,0.6587837934494019,0.5367347792977083,[0.78787879 0.39544808 0.42687747],"[100, 100]",0.2,1e-05,1234,2,True,2.24,20,766
1,focal,0.6609665155410767,0.5348550362241905,[0.79819107 0.3653484  0.44102564],0.6097005371536527,0.6587837934494019,0.5401673943942021,[0.786536   0.37868163 0.45528455],"[100, 100]",0.2,1e-05,1234,2,True,2.24,20,766
2,focal,0.6498141288757324,0.5167000343498979,[0.78400888 0.36029412 0.4057971 ],0.6099562240498406,0.6497747898101807,0.5070864654062871,[0.78901373 0.32296296 0.4092827 ],"[100, 100]",0.2,1e-05,1234,2,True,2.24,20,766
3,focal,0.6513010859489441,0.5395042963563412,[0.77981651 0.38756856 0.45112782],0.6234229207038879,0.6525900959968567,0.5252524002787216,[0.78647839 0.39671683 0.39256198],"[100, 100]",0.2,1e-05,1234,2,True,2.24,20,766
4,focal,0.6550185680389404,0.5458198537168334,[0.78406467 0.39568345 0.45771144],0.6162250488996506,0.6570945978164673,0.5402921535846251,[0.79118029 0.37533512 0.45436105],"[100, 100]",0.2,1e-05,1234,2,True,2.24,20,766
0,focal,0.7078067064285278,0.617472620954609,[0.80804598 0.53040541 0.51396648],0.5317206478544644,0.6936936974525452,0.5823327525384822,[0.8005126  0.52252252 0.42396313],"[100, 100]",0.1,0.005,0,2,True,2.25,20,766
1,focal,0.6565055847167969,0.5779243924193069,[0.7690387  0.53396524 0.43076923],0.5231490507721901,0.6655405163764954,0.5978968357707369,[0.76132075 0.55568581 0.47668394],"[100, 100]",0.1,0.005,0,2,True,2.25,20,766
2,focal,0.6884758472442627,0.5914133813363293,[0.79212507 0.55244755 0.42966752],0.5426603215081351,0.6841216087341309,0.5901760118382097,[0.78921785 0.53856209 0.44274809],"[100, 100]",0.1,0.005,0,2,True,2.25,20,766
3,focal,0.6156134009361267,0.5580643528011949,[0.71031746 0.52368421 0.44019139],0.5884583007012095,0.622184693813324,0.5635814338920891,[0.71515152 0.54194793 0.43364486],"[100, 100]",0.1,0.005,0,2,True,2.25,20,766
4,focal,0.6869888305664062,0.5998237013380167,[0.78977933 0.50087566 0.50881612],0.5415384865232876,0.6970720887184143,0.6013560643525944,[0.80225011 0.50277778 0.49904031],"[100, 100]",0.1,0.005,0,2,True,2.25,20,766
0,focal,0.6929367780685425,0.5848412246155881,[0.79976919 0.54205607 0.41269841],0.5539338748369899,0.6875,0.5589514759510875,[0.79367792 0.5443787  0.33879781],"[100, 100]",0.1,0.005,1,2,True,2.25,20,766
1,focal,0.6505576372146606,0.5795834414959736,[0.7547666  0.55766793 0.42631579],0.5208573873553958,0.6599099040031433,0.6014868068510643,[0.74577954 0.58076923 0.47791165],"[100, 100]",0.1,0.005,1,2,True,2.25,20,766
2,focal,0.6862453818321228,0.5531810239590903,[0.798274   0.47817048 0.38309859],0.5538777836731502,0.6920045018196106,0.5699808556889481,[0.80346821 0.45230769 0.45416667],"[100, 100]",0.1,0.005,1,2,True,2.25,20,766
3,focal,0.6624535322189331,0.601582096616868,[0.75125628 0.55588235 0.49760766],0.5812484441058976,0.6570945978164673,0.5905432716292288,[0.75011899 0.5506937  0.47081712],"[100, 100]",0.1,0.005,1,2,True,2.25,20,766
4,focal,0.6565055847167969,0.5873709203146174,[0.75469337 0.5298913  0.47752809],0.5441175858889308,0.6722972989082336,0.6016836358278286,[0.76404494 0.55670103 0.48430493],"[100, 100]",0.1,0.005,1,2,True,2.25,20,766
0,focal,0.6907063126564026,0.6179521921977081,[0.79199515 0.52372583 0.53813559],0.5333437621593475,0.6644144058227539,0.5839293489885834,[0.77077626 0.52220727 0.45880452],"[100, 100]",0.1,0.005,12,2,True,2.25,20,766
1,focal,0.6899628043174744,0.5842643295051668,[0.79751131 0.50719424 0.44808743],0.5330804618341582,0.6948198080062866,0.604551098294014,[0.79395248 0.50730412 0.51239669],"[100, 100]",0.1,0.005,12,2,True,2.25,20,766
2,focal,0.6661710143089294,0.5762535170143867,[0.76442308 0.55362319 0.41071429],0.5635288708976337,0.6734234094619751,0.5863318548381209,[0.77586207 0.53724605 0.44588745],"[100, 100]",0.1,0.005,12,2,True,2.25,20,766
3,focal,0.6773234009742737,0.5961608209906215,[0.77992745 0.5477707  0.46078431],0.564612806907722,0.6683558821678162,0.5802618539517712,[0.7736022  0.54441913 0.42276423],"[100, 100]",0.1,0.005,12,2,True,2.25,20,766
4,focal,0.6795539259910583,0.6061501982402266,[0.77595628 0.54380665 0.49868766],0.5472158097795078,0.681869387626648,0.6014170106818558,[0.7839196  0.53855006 0.48178138],"[100, 100]",0.1,0.005,12,2,True,2.25,20,766
0,focal,0.6631970405578613,0.5885507634786559,[0.77455219 0.47186933 0.51923077],0.5625930066619601,0.644707202911377,0.5668583523745617,[0.75791434 0.47658402 0.4660767 ],"[100, 100]",0.1,0.005,123,2,True,2.25,20,766
1,focal,0.6721189618110657,0.5965941260533906,[0.77538462 0.54864434 0.46575342],0.5168382514800344,0.6762387156486511,0.604426064064457,[0.77121771 0.54865182 0.49340866],"[100, 100]",0.1,0.005,123,2,True,2.25,20,766
2,focal,0.6855018734931946,0.5885433009586025,[0.78608696 0.56701031 0.41253264],0.5710426164524895,0.6829954981803894,0.5812563376084247,[0.79385965 0.52519894 0.42471042],"[100, 100]",0.1,0.005,123,2,True,2.25,20,766
3,focal,0.6408922076225281,0.5911010190014799,[0.73206057 0.5504     0.49084249],0.5710975272314889,0.6340090036392212,0.5679525271395495,[0.74084919 0.53223916 0.43076923],"[100, 100]",0.1,0.005,123,2,True,2.25,20,766
4,focal,0.6698884963989258,0.5705670895776583,[0.77932636 0.4975923  0.43478261],0.5745875026498523,0.6942567825317383,0.5911164956863172,[0.79465056 0.54207921 0.43661972],"[100, 100]",0.1,0.005,123,2,True,2.25,20,766
0,focal,0.697397768497467,0.626750486968575,[0.79422383 0.53181077 0.55421687],0.5465711089117187,0.6762387156486511,0.5962840147816446,[0.77282951 0.53742331 0.47859922],"[100, 100]",0.1,0.005,1234,2,True,2.25,20,766
1,focal,0.6773234009742737,0.5852203159973829,[0.78748524 0.51890034 0.44927536],0.511375900890146,0.6801801919937134,0.5976255533059789,[0.77861915 0.52918288 0.48507463],"[100, 100]",0.1,0.005,1234,2,True,2.25,20,766
2,focal,0.6691449880599976,0.5793079819579444,[0.77577938 0.55138662 0.41075795],0.5452634756054197,0.6807432174682617,0.6010963011794098,[0.78225069 0.55172414 0.46931408],"[100, 100]",0.1,0.005,1234,2,True,2.25,20,766
3,focal,0.6736059188842773,0.5862514812028262,[0.77703927 0.54545455 0.43626062],0.5804598501750401,0.6784909963607788,0.5875731638410165,[0.77873694 0.55737705 0.4266055 ],"[100, 100]",0.1,0.005,1234,2,True,2.25,20,766
4,focal,0.6817843914031982,0.5990265144769582,[0.783736   0.51077944 0.5025641 ],0.5498786057744708,0.6807432174682617,0.5866865644643422,[0.78924162 0.5025641  0.46825397],"[100, 100]",0.1,0.005,1234,2,True,2.25,20,766
0,focal,0.6966542601585388,0.6137518211165828,[0.79766082 0.51318102 0.53041363],0.5369367780429977,0.6965090036392212,0.6043330480009897,[0.79685452 0.5408971  0.47524752],"[100, 100]",0.1,0.001,0,2,True,2.26,20,766
1,focal,0.697397768497467,0.5956318123587941,[0.80046404 0.55246914 0.43396226],0.5205516847116607,0.7027027010917664,0.6115045090582835,[0.79770824 0.56451613 0.47228916],"[100, 100]",0.1,0.001,0,2,True,2.26,20,766
2,focal,0.6996282339096069,0.577992581166228,[0.80373832 0.52898551 0.40125392],0.5447015070489475,0.7027027010917664,0.5943738339122291,[0.80285834 0.52717391 0.45308924],"[100, 100]",0.1,0.001,0,2,True,2.26,20,766
3,focal,0.6959107518196106,0.5925990087796732,[0.80068143 0.53024911 0.44686649],0.561300162758146,0.7010135054588318,0.598144115670706,[0.79846613 0.54953765 0.44642857],"[100, 100]",0.1,0.001,0,2,True,2.26,20,766
4,focal,0.6654275059700012,0.5885342300941133,[0.7636146  0.5129771  0.48901099],0.5412146193640572,0.6925675868988037,0.6061496117775244,[0.79144385 0.54631829 0.4806867 ],"[100, 100]",0.1,0.001,0,2,True,2.26,20,766
0,focal,0.6706319451332092,0.6058596286599414,[0.77078086 0.53448276 0.51231527],0.5507923832961491,0.6570945978164673,0.5883366072839756,[0.75296349 0.54486486 0.46718147],"[100, 100]",0.1,0.001,1,2,True,2.26,20,766
1,focal,0.6713754534721375,0.5884520884520884,[0.78132678 0.53453453 0.44949495],0.513772294989654,0.6796171069145203,0.6094347667151366,[0.77449602 0.56353591 0.49027237],"[100, 100]",0.1,0.001,1,2,True,2.26,20,766
2,focal,0.7122676372528076,0.5930984792739759,[0.81346578 0.54861111 0.41721854],0.5467633200543267,0.7015765905380249,0.5893156162175495,[0.80100756 0.53938585 0.42755344],"[100, 100]",0.1,0.001,1,2,True,2.26,20,766
3,focal,0.6498141288757324,0.5865042484233529,[0.744097   0.54985755 0.46555819],0.5664776893598693,0.6531531810760498,0.5832406781382421,[0.7490458  0.55106383 0.4496124 ],"[100, 100]",0.1,0.001,1,2,True,2.26,20,766
4,focal,0.6698884963989258,0.5997424051078543,[0.76707317 0.52469136 0.50746269],0.5303518420883587,0.6773648858070374,0.6024184283138733,[0.77508016 0.5380117  0.49416342],"[100, 100]",0.1,0.001,1,2,True,2.26,20,766
0,focal,0.7003717422485352,0.6195934220121425,[0.80070755 0.53003534 0.52803738],0.546199901827744,0.6891891956329346,0.5936330470148231,[0.79387309 0.53369272 0.45333333],"[100, 100]",0.1,0.001,12,2,True,2.26,20,766
1,focal,0.6847583651542664,0.5852679817849241,[0.79284478 0.51170569 0.45125348],0.5206703266927174,0.6908783912658691,0.6035168357325853,[0.78695652 0.52141058 0.50218341],"[100, 100]",0.1,0.001,12,2,True,2.26,20,766
2,focal,0.6840148568153381,0.5878853375689305,[0.78612717 0.55221239 0.42531646],0.5333258733153343,0.6942567825317383,0.6048945894682574,[0.79558499 0.54959786 0.46950092],"[100, 100]",0.1,0.001,12,2,True,2.26,20,766
3,focal,0.6832713484764099,0.5895226180161219,[0.78749276 0.52189142 0.45918367],0.566264730479036,0.6852477192878723,0.5828747120070397,[0.79281647 0.54215305 0.41365462],"[100, 100]",0.1,0.001,12,2,True,2.26,20,766
4,focal,0.6609665155410767,0.6032120262575599,[0.75063939 0.55266758 0.50632911],0.5313590435045106,0.6683558821678162,0.6044726785452572,[0.76309467 0.55429162 0.49603175],"[100, 100]",0.1,0.001,12,2,True,2.26,20,766
0,focal,0.6780669093132019,0.6139546850583798,[0.77581864 0.55606759 0.50997783],0.5367792397737503,0.6638513803482056,0.5973564229275857,[0.75829384 0.55990783 0.4738676 ],"[100, 100]",0.1,0.001,123,2,True,2.26,20,766
1,focal,0.6936802864074707,0.6111968888235428,[0.7935368  0.56190476 0.4781491 ],0.5135240735752242,0.6920045018196106,0.6154232574811833,[0.78652708 0.56374269 0.496     ],"[100, 100]",0.1,0.001,123,2,True,2.26,20,766
2,focal,0.6825278997421265,0.5768298936006341,[0.79090909 0.52354049 0.4160401 ],0.5408326014876366,0.6914414167404175,0.5961856620066871,[0.79582971 0.52       0.47272727],"[100, 100]",0.1,0.001,123,2,True,2.26,20,766
3,focal,0.6847583651542664,0.6051164053780033,[0.78708134 0.54025045 0.48801743],0.5454521402716637,0.6790540814399719,0.5866172302882884,[0.7885561  0.53743316 0.43386243],"[100, 100]",0.1,0.001,123,2,True,2.26,20,766
4,focal,0.6914498209953308,0.6038671031248962,[0.79125934 0.5035461  0.51679587],0.5379263428705079,0.7060810923576355,0.6132205201681415,[0.80603448 0.52282158 0.5108055 ],"[100, 100]",0.1,0.001,123,2,True,2.26,20,766
0,focal,0.6959107518196106,0.6183408132260929,[0.79690292 0.5232358  0.53488372],0.5398993619850704,0.6829954981803894,0.5928924718604197,[0.78914591 0.5218509  0.46768061],"[100, 100]",0.1,0.001,1234,2,True,2.26,20,766
1,focal,0.6788104176521301,0.5826492699195729,[0.79006505 0.53114754 0.42673522],0.5211385243705341,0.6965090036392212,0.6129214387625926,[0.79235216 0.55365854 0.49275362],"[100, 100]",0.1,0.001,1234,2,True,2.26,20,766
2,focal,0.6892193555831909,0.577206555584759,[0.79526227 0.53521127 0.40114613],0.536096623965672,0.6936936974525452,0.5923777956978352,[0.79827957 0.52043597 0.45841785],"[100, 100]",0.1,0.001,1234,2,True,2.26,20,766
3,focal,0.6609665155410767,0.5899773233741475,[0.76125848 0.53311793 0.47555556],0.5624119894845145,0.6565315127372742,0.5785985472264349,[0.76044568 0.53365385 0.44169611],"[100, 100]",0.1,0.001,1234,2,True,2.26,20,766
4,focal,0.6535316109657288,0.5980720907197953,[0.74183216 0.54347826 0.50890585],0.5311783977917263,0.6694819927215576,0.6073021122052068,[0.75925036 0.56756757 0.49508841],"[100, 100]",0.1,0.001,1234,2,True,2.26,20,766
0,focal,0.6884758472442627,0.6122715705658687,[0.7910897  0.52264808 0.52307692],0.5415438828723771,0.6722972989082336,0.584529115249976,[0.77991932 0.51612903 0.45753899],"[100, 100]",0.1,0.0005,0,2,True,2.27,20,766
1,focal,0.6721189618110657,0.5906978886555007,[0.7803681  0.53740458 0.45432099],0.5136118499296052,0.6869369149208069,0.6170431131546946,[0.77876106 0.5752809  0.49708738],"[100, 100]",0.1,0.0005,0,2,True,2.27,20,766
2,focal,0.6780669093132019,0.5818936226007166,[0.77672209 0.57014925 0.39880952],0.5435732922383717,0.6773648858070374,0.5935949951233669,[0.77636364 0.54813137 0.45628998],"[100, 100]",0.1,0.0005,0,2,True,2.27,20,766
3,focal,0.6743494272232056,0.6033947907521218,[0.7699005  0.56764706 0.47263682],0.5613042509981564,0.6632882952690125,0.5866554284052492,[0.76013041 0.55225523 0.44758065],"[100, 100]",0.1,0.0005,0,2,True,2.27,20,766
4,focal,0.6676579713821411,0.6069284112272116,[0.75793404 0.53878702 0.52406417],0.5364236235618591,0.6801801919937134,0.6096134363523437,[0.7741034  0.55579399 0.49894292],"[100, 100]",0.1,0.0005,0,2,True,2.27,20,766
0,focal,0.6936802864074707,0.6177485856323935,[0.79401198 0.52842809 0.53080569],0.5386525488325528,0.6790540814399719,0.5876450883407417,[0.78539626 0.52405063 0.45348837],"[100, 100]",0.1,0.0005,1,2,True,2.27,20,766
1,focal,0.6602230668067932,0.584692461908829,[0.76751395 0.52747253 0.45909091],0.5182375045759338,0.670045018196106,0.6025455004178553,[0.76315789 0.56476079 0.47971781],"[100, 100]",0.1,0.0005,1,2,True,2.27,20,766
2,focal,0.6795539259910583,0.5861860472296945,[0.77824268 0.57918552 0.40112994],0.5374175512364933,0.6801801919937134,0.5970004591942629,[0.77904328 0.5585168  0.4534413 ],"[100, 100]",0.1,0.0005,1,2,True,2.27,20,766
3,focal,0.6661710143089294,0.5994865989478494,[0.7625     0.56101426 0.47494553],0.5575916415878704,0.6627252101898193,0.5872551746001871,[0.76186047 0.55702281 0.44288225],"[100, 100]",0.1,0.0005,1,2,True,2.27,20,766
4,focal,0.6609665155410767,0.5987658088807505,[0.75614367 0.5352518  0.50490196],0.5322246817605836,0.6672297120094299,0.5975692060063212,[0.76503759 0.54024256 0.48742747],"[100, 100]",0.1,0.0005,1,2,True,2.27,20,766
